PostalCode,Maximum download speed (Mbit/s),Average download speed (Mbit/s),oa11cd,Street,City,County
PL329XS,3.8,3.6,E00095794,Cornwall 004C,Cornwall 004,Cornwall
PL329XU,14.3,7.6,E00095793,Cornwall 004C,Cornwall 004,Cornwall
PL329XX,9.2,7.8,E00095794,Cornwall 004C,Cornwall 004,Cornwall
PL329YD,22.5,9.6,E00095794,Cornwall 004C,Cornwall 004,Cornwall
PL329YF,2,1.7,E00095793,Cornwall 004C,Cornwall 004,Cornwall
PL329YG,7,6,E00095794,Cornwall 004C,Cornwall 004,Cornwall
PL329YL,9.4,7.7,E00095808,Cornwall 003D,Cornwall 003,Cornwall
PL329YN,8.9,6.3,E00095808,Cornwall 003D,Cornwall 003,Cornwall
PL329YP,10.5,6.9,E00095797,Cornwall 004C,Cornwall 004,Cornwall
PL329YQ,23.8,5.3,E00095794,Cornwall 004C,Cornwall 004,Cornwall
PL329YS,80,27.2,E00095638,Cornwall 004D,Cornwall 004,Cornwall
PL329YW,1.9,1.9,E00095797,Cornwall 004C,Cornwall 004,Cornwall
PL339AA,72.8,31.2,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339AB,54.7,38.3,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339AD,40,22.1,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339AE,72,37.2,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339AF,80,78.7,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339AG,80,48.7,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339AH,80,57.5,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339AJ,80,56.7,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339AN,79.9,34,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339AP,60,27.6,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339AQ,80,55,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339AR,69.3,39,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339AS,70.5,43.6,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339AT,60,34,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339AU,63,35.7,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339AW,80,43.5,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339AX,80,41,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339AY,52.2,28.2,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339BA,60,60,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339BB,55.7,32.7,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339BD,65.2,40.9,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339BE,78.1,37.2,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339BG,59.5,49.7,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339BH,48.2,25.2,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339BJ,40,26,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339BL,35.4,25.8,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339BN,59.1,33.3,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339BP,51.8,42.6,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339BQ,62.2,28.4,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339BS,52.4,48.9,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339BT,80,36.5,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339BU,73.9,34,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339BW,56.9,28.6,E00095646,Cornwall 003B,Cornwall 003,Cornwall
PL339BX,56.5,38,E00095650,Cornwall 003B,Cornwall 003,Cornwall
PL339BY,80,38,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339BZ,70.1,19,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339DB,80,48.9,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339DE,31.9,17.8,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL339DF,10.7,8.4,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL339DG,4.6,3.5,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL339DL,75,47.3,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339DN,79.9,48.7,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339DP,76.3,45.3,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339DQ,80,41.6,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339DR,65.2,41.1,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339DT,78.1,25.1,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339DY,4.8,3.1,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339EA,1.9,1.9,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339EE,17.8,8.2,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339EH,72.4,47.4,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339EJ,68.9,49.1,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL339EN,68.5,35.6,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339EP,43.2,35.8,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339EQ,70.1,41,E00095651,Cornwall 003A,Cornwall 003,Cornwall
PL339ER,1.9,1.9,E00095648,Cornwall 003A,Cornwall 003,Cornwall
PL339ES,35.3,12.6,E00095644,Cornwall 004D,Cornwall 004,Cornwall
PL339ET,20.4,8.6,E00095644,Cornwall 004D,Cornwall 004,Cornwall
PL339EY,4.7,3,E00095644,Cornwall 004D,Cornwall 004,Cornwall
PL339HA,72.6,43.4,E00095647,Cornwall 003B,Cornwall 003,Cornwall
PL339TS,66.5,30.9,E00095649,Cornwall 003B,Cornwall 003,Cornwall
PL340AB,74,43.8,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340AE,80,45.8,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340AG,78.7,46.2,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340AH,79.9,39.7,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340AJ,67,46.5,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340AL,80,56.6,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340AN,79.4,48.3,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340AQ,65.2,45.5,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340AR,48.9,29.3,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340AS,40,40,E00095660,Cornwall 003C,Cornwall 003,Cornwall
PL340AT,76,47.8,E00095660,Cornwall 003C,Cornwall 003,Cornwall
PL340AU,50.3,30.4,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340AW,79.9,42.5,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340AX,57.5,35.2,E00095660,Cornwall 003C,Cornwall 003,Cornwall
PL340AY,56.3,25.2,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340BB,22.3,14.8,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL340BD,20.4,10.3,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL340BE,22,8,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL340BG,16.1,6.9,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL340BH,65.2,32.3,E00095660,Cornwall 003C,Cornwall 003,Cornwall
PL340BP,80,52.1,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340BS,45.5,33.9,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340BT,74.3,50.9,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340BU,70.9,45.6,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340BX,63.3,36.3,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340BY,80,42.6,E00095655,Cornwall 003C,Cornwall 003,Cornwall
PL340BZ,75.6,48.6,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DA,80,53.4,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DB,80,46.1,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DD,58.1,36.8,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DE,57.8,31.8,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340DF,32.7,20.6,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DH,25.4,17.7,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DN,66.7,35.1,E00095658,Cornwall 003C,Cornwall 003,Cornwall
PL340DP,31.8,25.7,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DQ,32.7,26.3,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340DS,54.3,28.4,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340DT,70.7,15,E00095658,Cornwall 003C,Cornwall 003,Cornwall
PL340DY,80,40.6,E00095658,Cornwall 003C,Cornwall 003,Cornwall
PL340EB,51.4,34.7,E00095660,Cornwall 003C,Cornwall 003,Cornwall
PL340ED,43.3,31.1,E00095659,Cornwall 003C,Cornwall 003,Cornwall
PL340EE,65.2,43.2,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340EF,63.5,51.9,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340EH,73.9,48,E00095658,Cornwall 003C,Cornwall 003,Cornwall
PL340EJ,66.7,39.5,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340EL,54.9,37,E00095658,Cornwall 003C,Cornwall 003,Cornwall
PL340EN,64.4,28.9,E00095658,Cornwall 003C,Cornwall 003,Cornwall
PL340EP,32.7,21.9,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340ES,16.9,7.6,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340ET,36.6,6.5,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340EW,38.4,22.4,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340HB,11.6,5.9,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340HE,77.8,22.7,E00095656,Cornwall 003C,Cornwall 003,Cornwall
PL340HH,3.4,2.6,E00095657,Cornwall 003B,Cornwall 003,Cornwall
PL340HJ,4.4,3.2,E00095803,Cornwall 003D,Cornwall 003,Cornwall
PL340HL,40,8,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL340HP,79.9,27.9,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL340HR,27.7,11.8,E00095654,Cornwall 003C,Cornwall 003,Cornwall
PL350AA,80,48.4,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AB,80,51.7,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AD,75.1,38,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AG,40,23,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AH,67.2,42,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AJ,74.9,44.3,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AL,65.3,40.1,E00095801,Cornwall 003D,Cornwall 003,Cornwall
PL350AN,65.8,41.2,E00095801,Cornwall 003D,Cornwall 003,Cornwall
PL350AP,72.6,48,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AQ,40,29.5,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AS,80,63.9,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350AT,80,48.6,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AU,76.9,54.5,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350AW,80,56.2,E00095801,Cornwall 003D,Cornwall 003,Cornwall
PL350AX,76.2,40.2,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BD,80,51.9,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BE,80,51.8,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BG,80,48.1,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BH,80,45.3,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BJ,80,32.2,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BL,80,47,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350BN,67.4,40.2,E00095803,Cornwall 003D,Cornwall 003,Cornwall
PL350BT,3,2.6,E00095808,Cornwall 003D,Cornwall 003,Cornwall
PL350BU,4.6,3.4,E00095808,Cornwall 003D,Cornwall 003,Cornwall
PL350DJ,71.7,36.9,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350DN,55,37.1,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350DP,70.9,47,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350DS,80,60.6,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350DZ,20.3,11,E00095803,Cornwall 003D,Cornwall 003,Cornwall
PL350ED,9.1,5.1,E00095803,Cornwall 003D,Cornwall 003,Cornwall
PL350EJ,14.5,10.5,E00095803,Cornwall 003D,Cornwall 003,Cornwall
PL350EN,74.7,50.9,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350EP,55,29,E00095801,Cornwall 003D,Cornwall 003,Cornwall
PL350EW,55,38.6,E00095802,Cornwall 003D,Cornwall 003,Cornwall
PL350EZ,55,36.3,E00095801,Cornwall 003D,Cornwall 003,Cornwall
PL350HA,43.5,22.8,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350HB,57.5,32.1,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350HD,52.6,25.7,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350HE,54.3,38.9,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350HF,32.2,20.3,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350HG,35,20.3,E00095804,Cornwall 003D,Cornwall 003,Cornwall
PL350HH,23.1,12.7,E00095803,Cornwall 003D,Cornwall 003,Cornwall
PL350HL,9,6.4,E00095808,Cornwall 003D,Cornwall 003,Cornwall
PL350HP,8,7.1,E00095808,Cornwall 003D,Cornwall 003,Cornwall
PL350HR,9.2,6.4,E00095808,Cornwall 003D,Cornwall 003,Cornwall
TR108AD,17.7,12.9,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108AE,24.4,23,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108AG,55,22.9,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108AJ,24.4,19.5,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108AN,20.1,19.3,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108AT,23.4,21.4,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108AU,22.2,15.5,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108AY,22.7,21,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108BE,23.4,18.9,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108BG,20.6,16.4,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108BH,56.6,15.8,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108BJ,23.9,17.3,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108BL,23.8,18.5,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108BN,22.4,20.8,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108BP,21.3,17.5,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108BS,24,21.5,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108BT,48.1,32.7,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108BU,26.5,17.2,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108BW,25,16.8,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108BZ,40,21.7,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108DA,24.4,23,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108DB,24,18.4,E00095085,Cornwall 060D,Cornwall 060,Cornwall
TR108DE,55,25.9,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108DF,24,19.3,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108DG,22.6,20.8,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108DH,24.1,19.2,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108DJ,21.6,21.2,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108DL,24,22.7,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108DS,23.3,23.3,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108DT,22,19.2,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108DX,24,21.9,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108DY,40,21.4,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108DZ,24,19.2,E00095090,Cornwall 060D,Cornwall 060,Cornwall
TR108EA,24,20.4,E00095085,Cornwall 060D,Cornwall 060,Cornwall
TR108EB,69.8,26,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108ED,22.9,17.1,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108EE,18.8,15.7,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108EF,23.1,17.6,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108EG,20,20,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108EH,18.8,17.1,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108EL,21.8,15.4,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108EN,80,22.8,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108EQ,20.3,14.7,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108ER,21.5,17.8,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108ES,19,14.6,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108ET,19.2,16.4,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108EU,76.4,36.2,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108EW,21.7,17.8,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108EX,40,18.1,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108EY,17.9,17.9,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108EZ,40,17.6,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108FB,40,14.1,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108FD,21.8,19,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108FE,68.7,22.3,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108FG,21.6,19,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108FH,17.5,10.8,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108FJ,24,17.2,E00095085,Cornwall 060D,Cornwall 060,Cornwall
TR108FL,80,29.5,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108GB,22.2,16.4,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108GE,19.9,17.5,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108GF,21.6,19.9,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108GG,47.5,23.4,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108GH,80,29.2,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108GJ,22.2,19.1,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108GL,70,30.2,E00095084,Cornwall 060B,Cornwall 060,Cornwall
TR108GT,80,21.8,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108GU,22,18.2,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108GW,20,15.4,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108GY,33.5,19.2,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108GZ,20.2,16.3,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108HB,39.8,20.9,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108HE,80,47.1,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108HF,80,30.7,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108HG,80,52.8,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108HH,64.9,51.4,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108HJ,68.8,32.1,E00095089,Cornwall 060B,Cornwall 060,Cornwall
TR108HN,62.1,42.3,E00095084,Cornwall 060B,Cornwall 060,Cornwall
TR108HP,49,22.5,E00095084,Cornwall 060B,Cornwall 060,Cornwall
TR108HQ,74,33.3,E00095084,Cornwall 060B,Cornwall 060,Cornwall
TR108HR,75.8,28.1,E00095084,Cornwall 060B,Cornwall 060,Cornwall
TR108HW,78.5,37.6,E00095084,Cornwall 060B,Cornwall 060,Cornwall
TR108HZ,24,16.6,E00095083,Cornwall 060D,Cornwall 060,Cornwall
TR108JA,80,33.2,E00095082,Cornwall 060B,Cornwall 060,Cornwall
TR108JB,76.6,27.3,E00095082,Cornwall 060B,Cornwall 060,Cornwall
TR108JD,40,14.7,E00095082,Cornwall 060B,Cornwall 060,Cornwall
TR108JE,20.3,15.1,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108JG,40,22.6,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108JH,40,21.4,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108JL,23.9,16.6,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108JN,80,31.2,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108JP,40,24.2,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108JQ,37,21.5,E00095087,Cornwall 060D,Cornwall 060,Cornwall
TR108JR,80,30.7,E00095096,Cornwall 060C,Cornwall 060,Cornwall
TR108JS,80,33.7,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108JU,52.3,28.5,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108JW,80,27.8,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108JZ,60,20.8,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108LA,63.4,24.1,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108LB,70.6,26,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108LD,80,51.1,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108LE,50.4,27.4,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108LF,40,25.7,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108LG,57.8,29,E00095099,Cornwall 060C,Cornwall 060,Cornwall
TR108LJ,55,34.7,E00095099,Cornwall 060C,Cornwall 060,Cornwall
TR108LL,58.4,29.4,E00095099,Cornwall 060C,Cornwall 060,Cornwall
TR108LN,65.2,29,E00095099,Cornwall 060C,Cornwall 060,Cornwall
TR108LP,19.8,12.5,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108LQ,39.7,20.4,E00095100,Cornwall 060D,Cornwall 060,Cornwall
TR108LR,23.1,20.6,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108LW,24,17.7,E00095091,Cornwall 060C,Cornwall 060,Cornwall
TR108LY,23.1,20.3,E00095085,Cornwall 060D,Cornwall 060,Cornwall
TR108LZ,23.5,17.3,E00095081,Cornwall 060D,Cornwall 060,Cornwall
TR108NA,15.4,11.4,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108NB,15.7,11.8,E00095429,Cornwall 066D,Cornwall 066,Cornwall
TR108ND,40,19,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108NF,20.9,16.4,E00095088,Cornwall 060B,Cornwall 060,Cornwall
TR108NG,80,20.4,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108NH,19.2,17.2,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108NJ,18.3,13.4,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108NL,75.2,36.1,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108NQ,40,23.6,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108NS,39.7,18,E00095098,Cornwall 060A,Cornwall 060,Cornwall
TR108NT,19.8,14.7,E00095098,Cornwall 060A,Cornwall 060,Cornwall
TR108NW,21.1,15,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108NX,40,15.7,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108NZ,21.4,14.2,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108PA,21.2,13.3,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108PB,17.1,13.7,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108PD,21.7,16.8,E00095098,Cornwall 060A,Cornwall 060,Cornwall
TR108PE,46.5,20.1,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108PF,14.7,11,E00095098,Cornwall 060A,Cornwall 060,Cornwall
TR108PG,21.8,10.7,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108PH,14.2,10.6,E00095098,Cornwall 060A,Cornwall 060,Cornwall
TR108PJ,17.8,14.1,E00095092,Cornwall 060A,Cornwall 060,Cornwall
TR108PL,21.6,17,E00095092,Cornwall 060A,Cornwall 060,Cornwall
TR108PN,19.3,16.4,E00095094,Cornwall 060C,Cornwall 060,Cornwall
TR108PP,19.8,17.7,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108PQ,9.7,8.6,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108PR,40,18.6,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108PS,23.9,21.7,E00095099,Cornwall 060C,Cornwall 060,Cornwall
TR108PT,23,19.2,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108PU,24,21.8,E00095095,Cornwall 060C,Cornwall 060,Cornwall
TR108PW,63.7,24.3,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108PX,24,22.1,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108PY,21.4,17.3,E00095080,Cornwall 060C,Cornwall 060,Cornwall
TR108QA,11.1,9.4,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108QD,13.6,13.3,E00095097,Cornwall 060A,Cornwall 060,Cornwall
TR108QE,22.6,10.8,E00095098,Cornwall 060A,Cornwall 060,Cornwall
TR108QF,40,10.6,E00095101,Cornwall 060A,Cornwall 060,Cornwall
TR108QG,40,27,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QH,80,51.4,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QJ,80,34.6,E00095092,Cornwall 060A,Cornwall 060,Cornwall
TR108QL,71.3,46.8,E00095092,Cornwall 060A,Cornwall 060,Cornwall
TR108QN,80,44.3,E00095092,Cornwall 060A,Cornwall 060,Cornwall
TR108QP,72.3,40.2,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QQ,79.9,30.4,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QR,54.1,31.2,E00095089,Cornwall 060B,Cornwall 060,Cornwall
TR108QS,80,36,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QT,79.7,29.3,E00095092,Cornwall 060A,Cornwall 060,Cornwall
TR108QU,80,23.9,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QW,80,44.6,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QX,80,54.8,E00095093,Cornwall 060B,Cornwall 060,Cornwall
TR108QY,80,45.6,E00095089,Cornwall 060B,Cornwall 060,Cornwall
TR108QZ,80,39.1,E00095086,Cornwall 060A,Cornwall 060,Cornwall
