PostalCode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),oa11cd,Street,City,County
PL311AH,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311AJ,100,0,0,E00095612,Cornwall 014B,Cornwall 014,Cornwall
PL311AL,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311AP,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311AQ,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311AR,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311AS,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311AT,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311AU,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311AW,100,0,0,E00095613,Cornwall 014B,Cornwall 014,Cornwall
PL311AX,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311AY,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311AZ,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311BA,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311BB,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311BD,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311BE,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311BG,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311BH,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311BJ,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311BL,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311BN,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311BP,25,50,50,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311BQ,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311BS,71.4,28.6,28.6,E00172833,Cornwall 014D,Cornwall 014,Cornwall
PL311BT,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311BU,80,20,20,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311BW,100,0,0,E00172833,Cornwall 014D,Cornwall 014,Cornwall
PL311BX,0,100,100,E00172833,Cornwall 014D,Cornwall 014,Cornwall
PL311BY,82.5,17.5,17.5,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311BZ,100,0,0,E00172830,Cornwall 014D,Cornwall 014,Cornwall
PL311DA,100,0,0,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311DB,87.5,12.5,12.5,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311DE,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311DG,100,0,0,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311DH,46.2,0,0,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311DJ,0,0,0,E00095610,Cornwall 014C,Cornwall 014,Cornwall
PL311DL,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311DN,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311DQ,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311DS,100,0,0,E00095614,Cornwall 014C,Cornwall 014,Cornwall
PL311DT,100,0,0,E00095614,Cornwall 014C,Cornwall 014,Cornwall
PL311DU,85.7,14.3,14.3,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311DX,100,0,0,E00095610,Cornwall 014C,Cornwall 014,Cornwall
PL311DY,100,0,0,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311EA,0,100,100,E00172831,Cornwall 014D,Cornwall 014,Cornwall
PL311EB,71.4,14.3,14.3,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311EG,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311EH,100,0,0,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311EJ,100,0,0,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311EL,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311EN,79.4,20.6,20.6,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311EP,0,100,100,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311ES,100,0,0,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311ET,100,0,0,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311EU,18.2,36.4,36.4,E00095618,Cornwall 014D,Cornwall 014,Cornwall
PL311EW,75,25,25,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311EX,90,10,10,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311EY,12.5,87.5,87.5,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311EZ,0,100,100,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311FA,100,0,0,E00095613,Cornwall 014B,Cornwall 014,Cornwall
PL311FB,0,100,100,E00095598,Cornwall 015D,Cornwall 015,Cornwall
PL311FD,100,0,0,E00095612,Cornwall 014B,Cornwall 014,Cornwall
PL311FE,0,100,100,E00095598,Cornwall 015D,Cornwall 015,Cornwall
PL311FF,0,100,100,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311FG,0,100,100,E00172833,Cornwall 014D,Cornwall 014,Cornwall
PL311FH,0,87.5,87.5,E00095596,Cornwall 015C,Cornwall 015,Cornwall
PL311FJ,100,0,0,E00095612,Cornwall 014B,Cornwall 014,Cornwall
PL311FL,0,100,100,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311FN,0,100,100,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311FP,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
PL311FQ,100,0,0,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311FR,100,0,0,E00095616,Cornwall 014D,Cornwall 014,Cornwall
PL311GA,0,100,100,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311GD,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311HA,44.4,55.6,55.6,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311HB,100,0,0,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311HD,0,100,100,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311HE,0,100,100,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311HF,100,0,0,E00095610,Cornwall 014C,Cornwall 014,Cornwall
PL311HG,0,50,50,E00095617,Cornwall 014C,Cornwall 014,Cornwall
PL311HJ,100,0,0,E00095592,Cornwall 015B,Cornwall 015,Cornwall
PL311HL,100,0,0,E00095592,Cornwall 015B,Cornwall 015,Cornwall
PL311HP,0,100,100,E00172833,Cornwall 014D,Cornwall 014,Cornwall
PL311HQ,0,100,100,E00095610,Cornwall 014C,Cornwall 014,Cornwall
PL311HR,100,0,0,E00095615,Cornwall 014D,Cornwall 014,Cornwall
PL311HT,100,0,0,E00095604,Cornwall 014D,Cornwall 014,Cornwall
PL311HW,0,95.8,95.8,E00095595,Cornwall 015B,Cornwall 015,Cornwall
PL311HX,0,100,100,E00095595,Cornwall 015B,Cornwall 015,Cornwall
PL311HY,100,0,0,E00095595,Cornwall 015B,Cornwall 015,Cornwall
PL311JA,100,0,0,E00095609,Cornwall 014B,Cornwall 014,Cornwall
PL311JB,100,0,0,E00095613,Cornwall 014B,Cornwall 014,Cornwall
PL311JD,100,0,0,E00095613,Cornwall 014B,Cornwall 014,Cornwall
PL311JE,100,0,0,E00095613,Cornwall 014B,Cornwall 014,Cornwall
PL311JF,100,0,0,E00095613,Cornwall 014B,Cornwall 014,Cornwall
PL311JG,23.8,76.2,76.2,E00095594,Cornwall 015B,Cornwall 015,Cornwall
PL311JH,100,0,0,E00095593,Cornwall 015B,Cornwall 015,Cornwall
PL311JJ,92.3,3.8,3.8,E00095595,Cornwall 015B,Cornwall 015,Cornwall
PL311JL,100,0,0,E00095593,Cornwall 015B,Cornwall 015,Cornwall
PL311JN,100,0,0,E00095593,Cornwall 015B,Cornwall 015,Cornwall
PL311JQ,86.4,13.6,13.6,E00095594,Cornwall 015B,Cornwall 015,Cornwall
PL311JS,13.5,75.7,75.7,E00095591,Cornwall 015B,Cornwall 015,Cornwall
PL311JT,11.5,23.1,23.1,E00095592,Cornwall 015B,Cornwall 015,Cornwall
PL311JU,0,100,100,E00095594,Cornwall 015B,Cornwall 015,Cornwall
PL311JW,8.6,84.5,84.5,E00095592,Cornwall 015B,Cornwall 015,Cornwall
PL311JX,100,0,0,E00095592,Cornwall 015B,Cornwall 015,Cornwall
PL311JY,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
PL311JZ,100,0,0,E00095577,Cornwall 015A,Cornwall 015,Cornwall
PL311LA,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
PL311LB,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
PL311LD,100,0,0,E00095592,Cornwall 015B,Cornwall 015,Cornwall
PL311LE,100,0,0,E00095599,Cornwall 015D,Cornwall 015,Cornwall
PL311LF,0,100,100,E00095598,Cornwall 015D,Cornwall 015,Cornwall
PL311LG,100,0,0,E00095599,Cornwall 015D,Cornwall 015,Cornwall
PL311LH,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
PL311LJ,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
PL311LL,100,0,0,E00095597,Cornwall 015A,Cornwall 015,Cornwall
